Experiment	Measurement	Replication	Module	Module Display Path	Name	Value	
Distancia_50m		#0	WifiKolbNetwork.hostB.ipv4.ip	WifiKolbNetwork.hostB.ipv4.ip	packetDropForwardingDisabled:count	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.ipv4.ip	WifiKolbNetwork.hostB.ipv4.ip	packetDropForwardingDisabled:sum(packetBytes)	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.ipv4.ip	WifiKolbNetwork.hostB.ipv4.ip	packetDropNoInterfaceFound:count	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.ipv4.ip	WifiKolbNetwork.hostB.ipv4.ip	packetDropNoInterfaceFound:sum(packetBytes)	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.ipv4.ip	WifiKolbNetwork.hostB.ipv4.ip	packetDropNoRouteFound:count	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.ipv4.ip	WifiKolbNetwork.hostB.ipv4.ip	packetDropNoRouteFound:sum(packetBytes)	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.ipv4.ip	WifiKolbNetwork.hostB.ipv4.ip	packetDropUndefined:count	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.ipv4.ip	WifiKolbNetwork.hostB.ipv4.ip	packetDropUndefined:sum(packetBytes)	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.udp	WifiKolbNetwork.hostB.udp	packetReceived:count	1 900	
Distancia_50m		#0	WifiKolbNetwork.hostB.udp	WifiKolbNetwork.hostB.udp	packetReceived:sum(packetBytes)	2 808 200	
Distancia_50m		#0	WifiKolbNetwork.hostB.udp	WifiKolbNetwork.hostB.udp	packetSent:count	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.udp	WifiKolbNetwork.hostB.udp	packetSent:sum(packetBytes)	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.udp	WifiKolbNetwork.hostB.udp	passedUpPk:count	1 900	
Distancia_50m		#0	WifiKolbNetwork.hostB.udp	WifiKolbNetwork.hostB.udp	droppedPkWrongPort:count	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.udp	WifiKolbNetwork.hostB.udp	droppedPkBadChecksum:count	0	
Distancia_50m		#0	WifiKolbNetwork.hostB.app[0]	WifiKolbNetwork.hostB.app[0]	packetReceived:count	1 900	
Distancia_50m		#0	WifiKolbNetwork.hostB.app[0]	WifiKolbNetwork.hostB.app[0]	packetReceived:sum(packetBytes)	2 793 000	
