Experiment	Measurement	Replication	Module	Module Display Path	Name	Count	Mean	StdDev	
General		#0	WlcApLab.ap1.eth[0]	WlcApLab.ap1.eth[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].lo[0].lo	WlcApLab.sta[0].lo[0].lo	rcvdPkFromHl:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].lo[0].lo	WlcApLab.sta[0].lo[0].lo	passedUpPk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].lo[0]	WlcApLab.sta[0].lo[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].lo[0]	WlcApLab.sta[0].lo[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].agent	WlcApLab.sta[0].wlan[0].agent	sentRequest:vector	75	1	0	
General		#0	WlcApLab.sta[0].wlan[0].agent	WlcApLab.sta[0].wlan[0].agent	acceptConfirm:vector	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].agent	WlcApLab.sta[0].wlan[0].agent	dropConfirm:vector	74	1	0	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	queueLength:vector	155	~ 0.483 871 pk	~ 0.501 36 pk	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	queueBitLength:vector	155	~ 15.483 9 B	~ 16.043 5 B	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	queueingTime:vector	75	0 s	0 s	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	incomingPacketLengths:vector	75	32 B	0 B	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	incomingDataRate:vector	300	640 bps	~ 1.110 36 kbps	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	outgoingPacketLengths:vector	75	32 B	0 B	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	outgoingDataRate:vector	300	640 bps	~ 1.110 36 kbps	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	droppedPacketLengthsQueueOverflow:vector	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	flowQueueingTime:vector	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	flowIncomingDataRate:vector	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.pendingQueue	flowOutgoingDataRate:vector	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.inProgressFrames	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.inProgressFrames	queueingTime:vector	75	0.000 038	0	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.inProgressFrames	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.inProgressFrames	queueLength:vector	152	~ 0.493 421	~ 0.501 609	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.contention	backoffPeriodGenerated:vector	75	16.48	~ 9.461 67	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.contention	backoffActive:vector	152	~ 0.493 421	~ 0.501 609	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[0].wlan[0].mac.dcf.channelAccess.contention	stateChanged:vector	1 210	~ 0.247 934	~ 0.659 36	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.recipientMacDataService	WlcApLab.sta[0].wlan[0].mac.dcf.recipientMacDataService	packetDropDuplicateDetected:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf.recoveryProcedure	WlcApLab.sta[0].wlan[0].mac.dcf.recoveryProcedure	contentionWindowChanged:vector	1	31	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetSentToPeer:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetSentToPeerUnicast:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetSentToPeerMulticast:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetSentToPeerBroadcast:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetSentToPeerWithRetry:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetSentToPeerWithoutRetry:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetReceivedFromPeer:vector(packetBytes)	152	~ 32.263 2	~ 2.286 55	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetReceivedFromPeerUnicast:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetReceivedFromPeerMulticast:vector(packetBytes)	152	~ 32.263 2	~ 2.286 55	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetReceivedFromPeerBroadcast:vector(packetBytes)	152	~ 32.263 2	~ 2.286 55	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetReceivedFromPeerWithRetry:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetReceivedFromPeerWithoutRetry:vector(packetBytes)	152	~ 32.263 2	~ 2.286 55	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetDrop:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetDropNotAddressedToUs:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetDropQueueOverflow:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	packetDropRetryLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	frameSequenceActive:vector	152	~ 0.493 421	~ 0.501 609	
General		#0	WlcApLab.sta[0].wlan[0].mac.dcf	WlcApLab.sta[0].wlan[0].mac.dcf	datarateSelected:vector	75	2.4e7	0	
General		#0	WlcApLab.sta[0].wlan[0].mac.rx	WlcApLab.sta[0].wlan[0].mac.rx	nav:vector	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetSentToUpper:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetSentToLower:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetReceivedFromUpper:vector(packetBytes)	29	36	0	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetReceivedFromLower:vector(packetBytes)	152	~ 32.263 2	~ 2.286 55	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetDrop:vector(packetBytes)	29	36	0	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetDropIncorrectlyReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetDropNotAddressedToUs:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetDropQueueOverflow:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetDropRetryLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetDropDuplicateDetected:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0].mac	WlcApLab.sta[0].wlan[0].mac	packetDropOther:vector(packetBytes)	29	36	0	
General		#0	WlcApLab.sta[0].wlan[0].radio	WlcApLab.sta[0].wlan[0].radio	radioMode:vector	153	~ 2.464 05	~ 0.573 839	
General		#0	WlcApLab.sta[0].wlan[0].radio	WlcApLab.sta[0].wlan[0].radio	receptionState:vector	455	~ 1.503 3	~ 1.118 28	
General		#0	WlcApLab.sta[0].wlan[0].radio	WlcApLab.sta[0].wlan[0].radio	transmissionState:vector	300	1	~ 0.708 288	
General		#0	WlcApLab.sta[0].wlan[0].radio	WlcApLab.sta[0].wlan[0].radio	radioChannel:vector	76	~ 0.078 947 4	~ 0.688 247	
General		#0	WlcApLab.sta[0].wlan[0]	WlcApLab.sta[0].wlan[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].wlan[0]	WlcApLab.sta[0].wlan[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].ipv4.ip	WlcApLab.sta[0].ipv4.ip	packetDropAddressResolutionFailed:vector(packetBytes)	1 355	1 228	0	
General		#0	WlcApLab.sta[0].ipv4.ip	WlcApLab.sta[0].ipv4.ip	packetDropHopLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].ipv4.ip	WlcApLab.sta[0].ipv4.ip	packetDropForwardingDisabled:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].ipv4.ip	WlcApLab.sta[0].ipv4.ip	packetDropNoInterfaceFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].ipv4.ip	WlcApLab.sta[0].ipv4.ip	packetDropNoRouteFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].ipv4.ip	WlcApLab.sta[0].ipv4.ip	packetDropUndefined:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].ipv4.arp	WlcApLab.sta[0].ipv4.arp	arpRequestSent:vector(packetBytes)	29	28	0	
General		#0	WlcApLab.sta[0].ipv4.arp	WlcApLab.sta[0].ipv4.arp	arpReplySent:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].udp	WlcApLab.sta[0].udp	packetSent:vector(packetBytes)	1 380	1 208	0	
General		#0	WlcApLab.sta[0].udp	WlcApLab.sta[0].udp	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].udp	WlcApLab.sta[0].udp	passedUpPk:vector(count)	1	0	-	
General		#0	WlcApLab.sta[0].udp	WlcApLab.sta[0].udp	droppedPkWrongPort:vector(count)	1	0	-	
General		#0	WlcApLab.sta[0].udp	WlcApLab.sta[0].udp	droppedPkBadChecksum:vector(count)	1	0	-	
General		#0	WlcApLab.sta[0].app[0]	WlcApLab.sta[0].app[0]	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[0].app[0]	WlcApLab.sta[0].app[0]	throughput:vector	300	0 bps	0 bps	
General		#0	WlcApLab.sta[0].app[0]	WlcApLab.sta[0].app[0]	packetSent:vector(packetBytes)	1 380	1 200	0	
General		#0	WlcApLab.sta[0].app[0]	WlcApLab.sta[0].app[0]	rcvdPkLifetime:vector	0	-	-	
General		#0	WlcApLab.sta[0].app[0]	WlcApLab.sta[0].app[0]	rcvdPkSeqNo:vector	0	-	-	
General		#0	WlcApLab.sta[1].lo[0].lo	WlcApLab.sta[1].lo[0].lo	rcvdPkFromHl:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].lo[0].lo	WlcApLab.sta[1].lo[0].lo	passedUpPk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].lo[0]	WlcApLab.sta[1].lo[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].lo[0]	WlcApLab.sta[1].lo[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].agent	WlcApLab.sta[1].wlan[0].agent	sentRequest:vector	75	1	0	
General		#0	WlcApLab.sta[1].wlan[0].agent	WlcApLab.sta[1].wlan[0].agent	acceptConfirm:vector	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].agent	WlcApLab.sta[1].wlan[0].agent	dropConfirm:vector	74	1	0	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	queueLength:vector	155	~ 0.483 871 pk	~ 0.501 36 pk	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	queueBitLength:vector	155	~ 15.483 9 B	~ 16.043 5 B	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	queueingTime:vector	75	0 s	0 s	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	incomingPacketLengths:vector	75	32 B	0 B	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	incomingDataRate:vector	300	640 bps	~ 1.110 36 kbps	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	outgoingPacketLengths:vector	75	32 B	0 B	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	outgoingDataRate:vector	300	640 bps	~ 1.110 36 kbps	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	droppedPacketLengthsQueueOverflow:vector	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	flowQueueingTime:vector	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	flowIncomingDataRate:vector	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.pendingQueue	flowOutgoingDataRate:vector	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.inProgressFrames	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.inProgressFrames	queueingTime:vector	75	0.000 038	0	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.inProgressFrames	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.inProgressFrames	queueLength:vector	152	~ 0.493 421	~ 0.501 609	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.contention	backoffPeriodGenerated:vector	75	~ 17.706 7	~ 9.068 47	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.contention	backoffActive:vector	152	~ 0.493 421	~ 0.501 609	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.contention	WlcApLab.sta[1].wlan[0].mac.dcf.channelAccess.contention	stateChanged:vector	1 210	~ 0.247 934	~ 0.659 36	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.recipientMacDataService	WlcApLab.sta[1].wlan[0].mac.dcf.recipientMacDataService	packetDropDuplicateDetected:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf.recoveryProcedure	WlcApLab.sta[1].wlan[0].mac.dcf.recoveryProcedure	contentionWindowChanged:vector	1	31	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetSentToPeer:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetSentToPeerUnicast:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetSentToPeerMulticast:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetSentToPeerBroadcast:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetSentToPeerWithRetry:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetSentToPeerWithoutRetry:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetReceivedFromPeer:vector(packetBytes)	152	~ 32.263 2	~ 2.286 55	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetReceivedFromPeerUnicast:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetReceivedFromPeerMulticast:vector(packetBytes)	152	~ 32.263 2	~ 2.286 55	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetReceivedFromPeerBroadcast:vector(packetBytes)	152	~ 32.263 2	~ 2.286 55	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetReceivedFromPeerWithRetry:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetReceivedFromPeerWithoutRetry:vector(packetBytes)	152	~ 32.263 2	~ 2.286 55	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetDrop:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetDropNotAddressedToUs:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetDropQueueOverflow:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	packetDropRetryLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	frameSequenceActive:vector	152	~ 0.493 421	~ 0.501 609	
General		#0	WlcApLab.sta[1].wlan[0].mac.dcf	WlcApLab.sta[1].wlan[0].mac.dcf	datarateSelected:vector	75	2.4e7	0	
General		#0	WlcApLab.sta[1].wlan[0].mac.rx	WlcApLab.sta[1].wlan[0].mac.rx	nav:vector	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetSentToUpper:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetSentToLower:vector(packetBytes)	75	32	0	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetReceivedFromUpper:vector(packetBytes)	29	36	0	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetReceivedFromLower:vector(packetBytes)	152	~ 32.263 2	~ 2.286 55	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDrop:vector(packetBytes)	29	36	0	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropIncorrectlyReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropNotAddressedToUs:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropQueueOverflow:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropRetryLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropDuplicateDetected:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0].mac	WlcApLab.sta[1].wlan[0].mac	packetDropOther:vector(packetBytes)	29	36	0	
General		#0	WlcApLab.sta[1].wlan[0].radio	WlcApLab.sta[1].wlan[0].radio	radioMode:vector	153	~ 2.464 05	~ 0.573 839	
General		#0	WlcApLab.sta[1].wlan[0].radio	WlcApLab.sta[1].wlan[0].radio	receptionState:vector	455	~ 1.503 3	~ 1.118 28	
General		#0	WlcApLab.sta[1].wlan[0].radio	WlcApLab.sta[1].wlan[0].radio	transmissionState:vector	300	1	~ 0.708 288	
General		#0	WlcApLab.sta[1].wlan[0].radio	WlcApLab.sta[1].wlan[0].radio	radioChannel:vector	76	~ 0.078 947 4	~ 0.688 247	
General		#0	WlcApLab.sta[1].wlan[0]	WlcApLab.sta[1].wlan[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].wlan[0]	WlcApLab.sta[1].wlan[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropAddressResolutionFailed:vector(packetBytes)	1 307	1 228	0	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropHopLimitReached:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropForwardingDisabled:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropNoInterfaceFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropNoRouteFound:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.ip	WlcApLab.sta[1].ipv4.ip	packetDropUndefined:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].ipv4.arp	WlcApLab.sta[1].ipv4.arp	arpRequestSent:vector(packetBytes)	29	28	0	
General		#0	WlcApLab.sta[1].ipv4.arp	WlcApLab.sta[1].ipv4.arp	arpReplySent:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].udp	WlcApLab.sta[1].udp	packetSent:vector(packetBytes)	1 314	1 208	0	
General		#0	WlcApLab.sta[1].udp	WlcApLab.sta[1].udp	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].udp	WlcApLab.sta[1].udp	passedUpPk:vector(count)	1	0	-	
General		#0	WlcApLab.sta[1].udp	WlcApLab.sta[1].udp	droppedPkWrongPort:vector(count)	1	0	-	
General		#0	WlcApLab.sta[1].udp	WlcApLab.sta[1].udp	droppedPkBadChecksum:vector(count)	1	0	-	
General		#0	WlcApLab.sta[1].app[0]	WlcApLab.sta[1].app[0]	packetReceived:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[1].app[0]	WlcApLab.sta[1].app[0]	throughput:vector	300	0 bps	0 bps	
General		#0	WlcApLab.sta[1].app[0]	WlcApLab.sta[1].app[0]	packetSent:vector(packetBytes)	1 314	1 200	0	
General		#0	WlcApLab.sta[1].app[0]	WlcApLab.sta[1].app[0]	rcvdPkLifetime:vector	0	-	-	
General		#0	WlcApLab.sta[1].app[0]	WlcApLab.sta[1].app[0]	rcvdPkSeqNo:vector	0	-	-	
General		#0	WlcApLab.sta[2].lo[0].lo	WlcApLab.sta[2].lo[0].lo	rcvdPkFromHl:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].lo[0].lo	WlcApLab.sta[2].lo[0].lo	passedUpPk:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].lo[0]	WlcApLab.sta[2].lo[0]	packetDropInterfaceDown:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].lo[0]	WlcApLab.sta[2].lo[0]	packetDropNoCarrier:vector(packetBytes)	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].agent	WlcApLab.sta[2].wlan[0].agent	sentRequest:vector	75	1	0	
General		#0	WlcApLab.sta[2].wlan[0].agent	WlcApLab.sta[2].wlan[0].agent	acceptConfirm:vector	0	-	-	
General		#0	WlcApLab.sta[2].wlan[0].agent	WlcApLab.sta[2].wlan[0].agent	dropConfirm:vector	74	1	0	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	queueLength:vector	155	~ 0.483 871 pk	~ 0.501 36 pk	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	queueBitLength:vector	155	~ 15.483 9 B	~ 16.043 5 B	
General		#0	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	WlcApLab.sta[2].wlan[0].mac.dcf.channelAccess.pendingQueue	queueingTime:vector	75	0 s	0 s	
